,Episode,TimeStep,S0,S1,S2,S3,S4,S5,Action,Reward,T0,T1,T2,T3,T4,T5
20,0,21,0.9814503,0.1917165,0.8642258,-0.5031041,-0.204472,0.27503434,1,-1.0,0.9925248,0.122043274,0.9183892,-0.39567828,-0.48516306,0.9027382
21,0,22,0.9925248,0.122043274,0.9183892,-0.39567828,-0.48516306,0.9027382,2,-1.0,0.9999876,-0.0049804384,0.98900604,-0.14787492,-0.75629467,1.6216242
22,0,23,0.9999876,-0.0049804384,0.98900604,-0.14787492,-0.75629467,1.6216242,2,-1.0,0.9866845,-0.16264603,0.9782326,0.20751125,-0.78136486,1.8601937
23,0,24,0.9866845,-0.16264603,0.9782326,0.20751125,-0.78136486,1.8601937,0,-1.0,0.96284574,-0.2700519,0.8814989,0.47218615,-0.29335648,0.9137583
24,0,25,0.96284574,-0.2700519,0.8814989,0.47218615,-0.29335648,0.9137583,2,-1.0,0.95524865,-0.29580408,0.8093765,0.58729017,0.031755168,0.4249261
25,0,26,0.95524865,-0.29580408,0.8093765,0.58729017,0.031755168,0.4249261,2,-1.0,0.96616405,-0.2579284,0.791382,0.6113219,0.35437843,-0.12297108
26,0,27,0.96616405,-0.2579284,0.791382,0.6113219,0.35437843,-0.12297108,2,-1.0,0.9865148,-0.16367196,0.83466864,0.55075246,0.58968955,-0.59905565
27,0,28,0.9865148,-0.16367196,0.83466864,0.55075246,0.58968955,-0.59905565,2,-1.0,0.9993731,-0.03540424,0.9083722,0.41816252,0.6710579,-0.8775426
28,0,29,0.9993731,-0.03540424,0.9083722,0.41816252,0.6710579,-0.8775426,2,-1.0,0.9958471,0.09104117,0.96838367,0.24946555,0.5640522,-0.86512536
29,0,30,0.9958471,0.09104117,0.96838367,0.24946555,0.5640522,-0.86512536,0,-1.0,0.97904366,0.20365056,0.9993243,0.036755215,0.54608226,-1.2345694
30,0,31,0.97904366,0.20365056,0.9993243,0.036755215,0.54608226,-1.2345694,2,-1.0,0.9635156,0.26765233,0.9889342,-0.14835453,0.09432438,-0.58171016
31,0,32,0.9635156,0.26765233,0.9889342,-0.14835453,0.09432438,-0.58171016,1,-1.0,0.9681592,0.2503354,0.97566986,-0.21924485,-0.2718017,-0.13080744
32,0,33,0.9681592,0.2503354,0.97566986,-0.21924485,-0.2718017,-0.13080744,0,-1.0,0.98397577,0.17830236,0.972212,-0.2341021,-0.45181268,-0.029359933
33,0,34,0.98397577,0.17830236,0.972212,-0.2341021,-0.45181268,-0.029359933,2,-1.0,0.99857837,0.053303275,0.9856474,-0.1688172,-0.77973866,0.66584814
34,0,35,0.99857837,0.053303275,0.9856474,-0.1688172,-0.77973866,0.66584814,0,-1.0,0.99578905,-0.09167447,0.9983639,-0.057179984,-0.6386299,0.41558915
35,0,36,0.99578905,-0.09167447,0.9983639,-0.057179984,-0.6386299,0.41558915,0,-1.0,0.9819225,-0.18928325,0.9998423,-0.017759224,-0.32696375,-0.042602964
36,0,37,0.9819225,-0.18928325,0.9998423,-0.017759224,-0.32696375,-0.042602964,1,-1.0,0.9735371,-0.22852898,0.99904835,-0.043616705,-0.067459755,-0.21745762
37,0,38,0.9735371,-0.22852898,0.99904835,-0.043616705,-0.067459755,-0.21745762,1,-1.0,0.9765885,-0.21511616,0.99472934,-0.102535844,0.20027639,-0.36105025
38,0,39,0.9765885,-0.21511616,0.99472934,-0.102535844,0.20027639,-0.36105025,2,-1.0,0.98596364,-0.16696018,0.98929036,-0.14596112,0.27929568,-0.061844755
39,0,40,0.98596364,-0.16696018,0.98929036,-0.14596112,0.27929568,-0.061844755,0,-1.0,0.9965199,-0.08335475,0.9817889,-0.18997514,0.5448211,-0.362635
40,0,41,0.9965199,-0.08335475,0.9817889,-0.18997514,0.5448211,-0.362635,2,-1.0,0.9999026,0.013955935,0.9777522,-0.20976311,0.40873283,0.17897543
41,0,42,0.9999026,0.013955935,0.9777522,-0.20976311,0.40873283,0.17897543,0,-1.0,0.99502087,0.09966684,0.9830085,-0.18356009,0.43357044,0.09674353
42,0,43,0.99502087,0.09966684,0.9830085,-0.18356009,0.43357044,0.09674353,2,-1.0,0.9881449,0.15352444,0.9949553,-0.10031924,0.10132657,0.7375134
43,0,44,0.9881449,0.15352444,0.9949553,-0.10031924,0.10132657,0.7375134,0,-1.0,0.9860668,0.16634975,0.9994605,0.03284265,0.03076721,0.5741894
44,0,45,0.9860668,0.16634975,0.9994605,0.03284265,0.03076721,0.5741894,2,-1.0,0.9900695,0.1405786,0.9820172,0.18879132,-0.28055957,0.9643546
45,0,46,0.9900695,0.1405786,0.9820172,0.18879132,-0.28055957,0.9643546,1,-1.0,0.99718654,0.07496024,0.93313205,0.35953385,-0.3618847,0.77563274
46,0,47,0.99718654,0.07496024,0.93313205,0.35953385,-0.3618847,0.77563274,1,-1.0,0.99999386,0.003511549,0.8841288,0.4672432,-0.33696064,0.38086063
47,0,48,0.99999386,0.003511549,0.8841288,0.4672432,-0.33696064,0.38086063,2,-1.0,0.99781036,-0.06614004,0.85557467,0.5176794,-0.34452155,0.17923006
48,0,49,0.99781036,-0.06614004,0.85557467,0.5176794,-0.34452155,0.17923006,0,-1.0,0.9946925,-0.10289224,0.88412476,0.46725094,-0.015929878,-0.7586038
49,0,50,0.9946925,-0.10289224,0.88412476,0.46725094,-0.015929878,-0.7586038,1,-1.0,0.99638045,-0.085006,0.9608998,0.27689642,0.18752547,-1.2643193
50,0,51,0.99638045,-0.085006,0.9608998,0.27689642,0.18752547,-1.2643193,0,-1.0,0.99977875,-0.02103389,0.9994058,-0.03446886,0.42789173,-1.8188877
51,0,52,0.99977875,-0.02103389,0.9994058,-0.03446886,0.42789173,-1.8188877,2,-1.0,0.99892515,0.046352778,0.94088876,-0.33871576,0.22261724,-1.229172
52,0,53,0.99892515,0.046352778,0.94088876,-0.33871576,0.22261724,-1.229172,2,-1.0,0.99805087,0.06240571,0.87321293,-0.48733887,-0.06531693,-0.384877
53,0,54,0.99805087,0.06240571,0.87321293,-0.48733887,-0.06531693,-0.384877,0,-1.0,0.9989214,0.04643346,0.84602726,-0.5331396,-0.09177452,-0.14379159
54,0,55,0.9989214,0.04643346,0.84602726,-0.5331396,-0.09177452,-0.14379159,2,-1.0,0.9999971,0.0024247705,0.8768549,-0.4807551,-0.33910197,0.73818797
55,0,56,0.9999971,0.0024247705,0.8768549,-0.4807551,-0.33910197,0.73818797,0,-1.0,0.99833214,-0.05773121,0.94124824,-0.33771545,-0.24700972,0.79851735
56,0,57,0.99833214,-0.05773121,0.94124824,-0.33771545,-0.24700972,0.79851735,0,-1.0,0.9959085,-0.0903672,0.98087966,-0.19461529,-0.06930707,0.6578436
57,0,58,0.9959085,-0.0903672,0.98087966,-0.19461529,-0.06930707,0.6578436,2,-1.0,0.99406224,-0.10881277,0.9997329,-0.0231102,-0.10692617,1.0374006
58,0,59,0.99406224,-0.10881277,0.9997329,-0.0231102,-0.10692617,1.0374006,1,-1.0,0.99336755,-0.11498223,0.98582846,0.16775644,0.052881714,0.8443559
59,0,60,0.99336755,-0.11498223,0.98582846,0.16775644,0.052881714,0.8443559,2,-1.0,0.9950725,-0.09915002,0.9437465,0.33066976,0.10913277,0.8129982
60,0,61,0.9950725,-0.09915002,0.9437465,0.33066976,0.10913277,0.8129982,1,-1.0,0.9982812,-0.058606055,0.90005004,0.43578655,0.29063353,0.31675407
61,0,62,0.9982812,-0.058606055,0.90005004,0.43578655,0.29063353,0.31675407,1,-1.0,0.9999258,0.01218382,0.89419466,0.4476784,0.4021984,-0.17344503
62,0,63,0.9999258,0.01218382,0.89419466,0.4476784,0.4021984,-0.17344503,0,-1.0,0.9941948,0.10759526,0.9373746,0.348323,0.5327446,-0.8804673
63,0,64,0.9941948,0.10759526,0.9373746,0.348323,0.5327446,-0.8804673,0,-1.0,0.9768967,0.21371216,0.99170816,0.12851025,0.5160997,-1.3363422
64,0,65,0.9768967,0.21371216,0.99170816,0.12851025,0.5160997,-1.3363422,1,-1.0,0.95845765,0.285235,0.99285793,-0.119302906,0.1996478,-1.0938623
65,0,66,0.95845765,0.285235,0.99285793,-0.119302906,0.1996478,-1.0938623,0,-1.0,0.9547877,0.2972885,0.94776225,-0.31897762,-0.08359461,-0.9191211
66,0,67,0.9547877,0.2972885,0.94776225,-0.31897762,-0.08359461,-0.9191211,2,-1.0,0.9738741,0.22708869,0.9176155,-0.39746934,-0.62976784,0.079329245
67,0,68,0.9738741,0.22708869,0.9176155,-0.39746934,-0.62976784,0.079329245,2,-1.0,0.99817145,0.06044589,0.9552166,-0.2959075,-1.019342,0.96370226
68,0,69,0.99817145,0.06044589,0.9552166,-0.2959075,-1.019342,0.96370226,1,-1.0,0.9892396,-0.14630455,0.9966092,-0.08228039,-1.0049788,1.1445695
69,0,70,0.9892396,-0.14630455,0.9966092,-0.08228039,-1.0049788,1.1445695,1,-1.0,0.948616,-0.3164296,0.9918978,0.1270383,-0.7054134,0.88986725
70,0,71,0.948616,-0.3164296,0.9918978,0.1270383,-0.7054134,0.88986725,1,-1.0,0.91482407,-0.40385258,0.9681017,0.25055772,-0.21174447,0.33792612
71,0,72,0.91482407,-0.40385258,0.9681017,0.25055772,-0.21174447,0.33792612,1,-1.0,0.9200013,-0.39191523,0.96735483,0.2534258,0.3390281,-0.30648792
72,0,73,0.9200013,-0.39191523,0.96735483,0.2534258,0.3390281,-0.30648792,1,-1.0,0.95945394,-0.28186548,0.99055874,0.13708901,0.8049148,-0.8457827
73,0,74,0.95945394,-0.28186548,0.99055874,0.13708901,0.8049148,-0.8457827,2,-1.0,0.99409616,-0.10850285,0.999637,-0.026942054,0.9247013,-0.7426261
74,0,75,0.99409616,-0.10850285,0.999637,-0.026942054,0.9247013,-0.7426261,2,-1.0,0.99776083,0.06688293,0.9906694,-0.13628663,0.7927947,-0.30860478
75,0,76,0.99776083,0.06688293,0.9906694,-0.13628663,0.7927947,-0.30860478,1,-1.0,0.9785215,0.20614457,0.98557556,-0.16923599,0.5851924,0.0011514529
76,0,77,0.9785215,0.20614457,0.98557556,-0.16923599,0.5851924,0.0011514529,0,-1.0,0.95391876,0.300065,0.9866579,-0.16280702,0.3678424,0.07562307
77,0,78,0.95391876,0.300065,0.9866579,-0.16280702,0.3678424,0.07562307,0,-1.0,0.9396236,0.34220976,0.99064654,-0.13645321,0.07005225,0.19166036
78,0,79,0.9396236,0.34220976,0.99064654,-0.13645321,0.07005225,0.19166036,0,-1.0,0.9453308,0.32611293,0.9960674,-0.08859845,-0.23579828,0.27922922
79,0,80,0.9453308,0.32611293,0.9960674,-0.08859845,-0.23579828,0.27922922,2,-1.0,0.97303814,0.23064432,0.9993156,0.03698966,-0.734959,0.9411174
80,0,81,0.97303814,0.23064432,0.9993156,0.03698966,-0.734959,0.9411174,2,-1.0,0.99862236,0.052472603,0.96511257,0.26183522,-1.0232037,1.2668442
81,0,82,0.99862236,0.052472603,0.96511257,0.26183522,-1.0232037,1.2668442,0,-1.0,0.9914747,-0.13029948,0.90249556,0.4306992,-0.7680711,0.48313135
82,0,83,0.9914747,-0.13029948,0.90249556,0.4306992,-0.7680711,0.48313135,2,-1.0,0.9646618,-0.26349118,0.8730041,0.48771295,-0.56326973,0.13126387
83,0,84,0.9646618,-0.26349118,0.8730041,0.48771295,-0.56326973,0.13126387,2,-1.0,0.9404991,-0.3397961,0.8821194,0.47102582,-0.22269161,-0.32700536
84,0,85,0.9404991,-0.3397961,0.8821194,0.47102582,-0.22269161,-0.32700536,1,-1.0,0.942762,-0.33346632,0.94028646,0.34038424,0.2856537,-1.0827204
85,0,86,0.942762,-0.33346632,0.94028646,0.34038424,0.2856537,-1.0827204,0,-1.0,0.9746254,-0.22384204,0.9992266,0.039321516,0.8244506,-1.9296273
86,0,87,0.9746254,-0.22384204,0.9992266,0.039321516,0.8244506,-1.9296273,2,-1.0,0.9984447,-0.05575158,0.95006675,-0.3120468,0.82933944,-1.547391
87,0,88,0.9984447,-0.05575158,0.95006675,-0.3120468,0.82933944,-1.547391,0,-1.0,0.99343765,0.114375144,0.8168977,-0.5767826,0.83329076,-1.3538699
88,0,89,0.99343765,0.114375144,0.8168977,-0.5767826,0.83329076,-1.3538699,0,-1.0,0.9657869,0.25933713,0.671781,-0.74074984,0.61355555,-0.79670274
89,0,90,0.9657869,0.25933713,0.671781,-0.74074984,0.61355555,-0.79670274,2,-1.0,0.9468698,0.3216171,0.65135264,-0.7587752,0.02429468,0.5322317
90,0,91,0.9468698,0.3216171,0.65135264,-0.7587752,0.02429468,0.5322317,1,-1.0,0.9606162,0.27787873,0.7940558,-0.6078448,-0.4763878,1.5277545
91,0,92,0.9606162,0.27787873,0.7940558,-0.6078448,-0.4763878,1.5277545,0,-1.0,0.98763716,0.15675732,0.95510787,-0.2962582,-0.7309647,1.925818
92,0,93,0.98763716,0.15675732,0.95510787,-0.2962582,-0.7309647,1.925818,1,-1.0,0.9999815,-0.0060774037,0.99352235,0.11363689,-0.85309017,2.1151836
93,0,94,0.9999815,-0.0060774037,0.99352235,0.11363689,-0.85309017,2.1151836,0,-1.0,0.98881656,-0.14913704,0.89250445,0.45103857,-0.5457434,1.3489223
94,0,95,0.98881656,-0.14913704,0.89250445,0.45103857,-0.5457434,1.3489223,0,-1.0,0.9770827,-0.21286003,0.8057954,0.592194,-0.09070991,0.28624547
95,0,96,0.9770827,-0.21286003,0.8057954,0.592194,-0.09070991,0.28624547,0,-1.0,0.9829811,-0.18370679,0.83671147,0.54764396,0.38226902,-0.81958586
96,0,97,0.9829811,-0.18370679,0.83671147,0.54764396,0.38226902,-0.81958586,2,-1.0,0.9956864,-0.09278226,0.9277692,0.37315452,0.5134317,-1.1092571
97,0,98,0.9956864,-0.09278226,0.9277692,0.37315452,0.5134317,-1.1092571,1,-1.0,0.99973935,0.02283109,0.9924674,0.12250908,0.61299014,-1.4252508
98,0,99,0.99973935,0.02283109,0.9924674,0.12250908,0.61299014,-1.4252508,1,-1.0,0.99047834,0.13766849,0.9873756,-0.15839638,0.506342,-1.324606
99,0,100,0.99047834,0.13766849,0.9873756,-0.15839638,0.506342,-1.324606,1,-1.0,0.9773178,0.211778,0.9279772,-0.37263697,0.22579955,-0.85713863
100,0,101,0.9773178,0.211778,0.9279772,-0.37263697,0.22579955,-0.85713863,2,-1.0,0.9778866,0.20913576,0.89775765,-0.44048977,-0.2519434,0.1217071
101,0,102,0.9778866,0.20913576,0.89775765,-0.44048977,-0.2519434,0.1217071,0,-1.0,0.98988533,0.14186987,0.919714,-0.39258915,-0.4164036,0.38742635
102,0,103,0.98988533,0.14186987,0.919714,-0.39258915,-0.4164036,0.38742635,0,-1.0,0.99866366,0.051680263,0.9520244,-0.30602208,-0.46921095,0.5081553
103,0,104,0.99866366,0.051680263,0.9520244,-0.30602208,-0.46921095,0.5081553,2,-1.0,0.9980428,-0.062534,0.9894851,-0.14463475,-0.6461451,1.1062026
104,0,105,0.9980428,-0.062534,0.9894851,-0.14463475,-0.6461451,1.1062026,1,-1.0,0.9838004,-0.17926718,0.9972813,0.07368811,-0.4997462,1.0259389
105,0,106,0.9838004,-0.17926718,0.9972813,0.07368811,-0.4997462,1.0259389,1,-1.0,0.96852416,-0.24891958,0.970274,0.2420092,-0.19462603,0.6426035
106,0,107,0.96852416,-0.24891958,0.970274,0.2420092,-0.19462603,0.6426035,2,-1.0,0.9647125,-0.26330543,0.9380719,0.34644055,0.051782075,0.43100503
107,0,108,0.9647125,-0.26330543,0.9380719,0.34644055,0.051782075,0.43100503,0,-1.0,0.9790584,-0.2035798,0.941128,0.3380503,0.54940796,-0.51015425
108,0,109,0.9790584,-0.2035798,0.941128,0.3380503,0.54940796,-0.51015425,1,-1.0,0.9975976,-0.069275714,0.98097336,0.19414245,0.7760462,-0.9400129
109,0,110,0.9975976,-0.069275714,0.98097336,0.19414245,0.7760462,-0.9400129,0,-1.0,0.99463606,0.1034364,0.99909395,-0.04255959,0.91066134,-1.3696357
110,0,111,0.99463606,0.1034364,0.99909395,-0.04255959,0.91066134,-1.3696357,2,-1.0,0.9689501,0.2472563,0.9682956,-0.2498074,0.51711327,-0.67388415
111,0,112,0.9689501,0.2472563,0.9682956,-0.2498074,0.51711327,-0.67388415,1,-1.0,0.9511391,0.30876276,0.94551814,-0.32556936,0.109575436,-0.09805113
112,0,113,0.9511391,0.30876276,0.94551814,-0.32556936,0.109575436,-0.09805113,0,-1.0,0.95394224,0.2999903,0.9483018,-0.31736997,-0.19937406,0.18167448
113,0,114,0.95394224,0.2999903,0.9483018,-0.31736997,-0.19937406,0.18167448,2,-1.0,0.9777144,0.20993942,0.98093903,-0.19431585,-0.71090466,1.0601792
114,0,115,0.9777144,0.20993942,0.98093903,-0.19431585,-0.71090466,1.0601792,2,-1.0,0.9994221,0.033993278,0.9968906,0.07879796,-1.0190938,1.6067654
115,0,116,0.9994221,0.033993278,0.9968906,0.07879796,-1.0190938,1.6067654,1,-1.0,0.9869797,-0.16084477,0.9303114,0.36677068,-0.8882081,1.2784271
116,0,117,0.9869797,-0.16084477,0.9303114,0.36677068,-0.8882081,1.2784271,0,-1.0,0.9577007,-0.2877661,0.862258,0.50646925,-0.3887245,0.24304104
117,0,118,0.9577007,-0.2877661,0.862258,0.50646925,-0.3887245,0.24304104,2,-1.0,0.9441919,-0.32939607,0.86175704,0.5073212,-0.040896874,-0.23753731
118,0,119,0.9441919,-0.32939607,0.86175704,0.5073212,-0.040896874,-0.23753731,2,-1.0,0.95297456,-0.3030503,0.90547955,0.42438987,0.31107852,-0.68314695
119,0,120,0.95297456,-0.3030503,0.90547955,0.42438987,0.31107852,-0.68314695,1,-1.0,0.9791872,-0.20295934,0.97215736,0.2343291,0.6989153,-1.2897515
120,0,121,0.9791872,-0.20295934,0.97215736,0.2343291,0.6989153,-1.2897515,0,-1.0,0.9995681,-0.029387107,0.9962914,-0.08604305,1.0042305,-1.8507589
121,0,122,0.9995681,-0.029387107,0.9962914,-0.08604305,1.0042305,-1.8507589,0,-1.0,0.98474985,0.17397627,0.8952853,-0.4454932,0.98384726,-1.8042438
122,0,123,0.98474985,0.17397627,0.8952853,-0.4454932,0.98384726,-1.8042438,2,-1.0,0.94917303,0.31475475,0.75865716,-0.65149003,0.4425573,-0.6345199
123,0,124,0.94917303,0.31475475,0.75865716,-0.65149003,0.4425573,-0.6345199,2,-1.0,0.9409148,0.33864328,0.759591,-0.65040106,-0.19474925,0.65068287
124,0,125,0.9409148,0.33864328,0.759591,-0.65040106,-0.19474925,0.65068287,2,-1.0,0.9703298,0.24178503,0.8986473,-0.43867186,-0.7991344,1.8537529
125,0,126,0.9703298,0.24178503,0.8986473,-0.43867186,-0.7991344,1.8537529,0,-1.0,0.99776626,0.06680221,0.99803376,-0.06267839,-0.92370087,1.9609021
126,0,127,0.99776626,0.06680221,0.99803376,-0.06267839,-0.92370087,1.9609021,0,-1.0,0.99465287,-0.10327495,0.9589764,0.28348604,-0.73310107,1.4512415
127,0,128,0.99465287,-0.10327495,0.9589764,0.28348604,-0.73310107,1.4512415,2,-1.0,0.97209394,-0.234592,0.8493082,0.5278973,-0.5670293,1.1746289
128,0,129,0.97209394,-0.234592,0.8493082,0.5278973,-0.5670293,1.1746289,2,-1.0,0.9493962,-0.31408098,0.73978585,0.6728424,-0.24249455,0.61380523
129,0,130,0.9493962,-0.31408098,0.73978585,0.6728424,-0.24249455,0.61380523,2,-1.0,0.9460998,-0.32387516,0.7008161,0.713342,0.14059767,-0.057546098
130,0,131,0.9460998,-0.32387516,0.7008161,0.713342,0.14059767,-0.057546098,0,-1.0,0.9708992,-0.2394883,0.7935178,0.60854703,0.72402656,-1.3241459
131,0,132,0.9708992,-0.2394883,0.7935178,0.60854703,0.72402656,-1.3241459,2,-1.0,0.99709356,-0.0761868,0.9404645,0.3398919,0.89181274,-1.6799548
132,0,133,0.99709356,-0.0761868,0.9404645,0.3398919,0.89181274,-1.6799548,2,-1.0,0.99540544,0.0957499,0.9998519,0.017211786,0.78281754,-1.5273217
133,0,134,0.99540544,0.0957499,0.9998519,0.017211786,0.78281754,-1.5273217,2,-1.0,0.97603565,0.21761066,0.9734478,-0.22890916,0.41995028,-0.8940427
134,0,135,0.97603565,0.21761066,0.9734478,-0.22890916,0.41995028,-0.8940427,1,-1.0,0.9642432,0.26501918,0.93668866,-0.35016337,0.05650862,-0.34856653
135,0,136,0.9642432,0.26501918,0.93668866,-0.35016337,0.05650862,-0.34856653,0,-1.0,0.96810323,0.2505517,0.9214968,-0.38838586,-0.20414835,-0.058563866
136,0,137,0.96810323,0.2505517,0.9214968,-0.38838586,-0.20414835,-0.058563866,2,-1.0,0.9865826,0.16326314,0.9505939,-0.31043714,-0.66875887,0.8668923
137,0,138,0.9865826,0.16326314,0.9505939,-0.31043714,-0.66875887,0.8668923,0,-1.0,0.9997063,0.02423239,0.990466,-0.1377573,-0.69508827,0.85522944
138,0,139,0.9997063,0.02423239,0.990466,-0.1377573,-0.69508827,0.85522944,1,-1.0,0.9935674,-0.11324229,0.9992294,0.03925155,-0.6485739,0.8664045
139,0,140,0.9935674,-0.11324229,0.9992294,0.03925155,-0.6485739,0.8664045,1,-1.0,0.9754022,-0.22043273,0.9824338,0.18661141,-0.41323692,0.5770461
140,0,141,0.9754022,-0.22043273,0.9824338,0.18661141,-0.41323692,0.5770461,2,-1.0,0.95998824,-0.28004023,0.95786107,0.28723198,-0.18763398,0.43378812
141,0,142,0.95998824,-0.28004023,0.95786107,0.28723198,-0.18763398,0.43378812,2,-1.0,0.95730436,-0.28908202,0.9382181,0.3460444,0.096623614,0.1755278
142,0,143,0.95730436,-0.28908202,0.9382181,0.3460444,0.096623614,0.1755278,0,-1.0,0.9757982,-0.21867298,0.95737386,0.28885162,0.6155652,-0.7602126
143,0,144,0.9757982,-0.21867298,0.95737386,0.28885162,0.6155652,-0.7602126,0,-1.0,0.9983099,-0.05811494,0.9978782,0.06510873,0.96832407,-1.4557538
144,0,145,0.9983099,-0.05811494,0.9978782,0.06510873,0.96832407,-1.4557538,2,-1.0,0.99273735,0.12030187,0.9825336,-0.18608549,0.77502376,-0.99487704
145,0,146,0.99273735,0.12030187,0.9825336,-0.18608549,0.77502376,-0.99487704,0,-1.0,0.9656335,0.2599075,0.9297533,-0.36818314,0.61464524,-0.85164034
146,0,147,0.9656335,0.2599075,0.9297533,-0.36818314,0.61464524,-0.85164034,1,-1.0,0.9420258,0.33554053,0.88827133,-0.45931906,0.16155373,-0.1281859
147,0,148,0.9420258,0.33554053,0.88827133,-0.45931906,0.16155373,-0.1281859,1,-1.0,0.94771296,0.31912407,0.91086346,-0.4127078,-0.3308482,0.63677275
148,0,149,0.94771296,0.31912407,0.91086346,-0.4127078,-0.3308482,0.63677275,2,-1.0,0.9795164,0.20136449,0.9802895,-0.1975664,-0.86113447,1.5793707
149,0,150,0.9795164,0.20136449,0.9802895,-0.1975664,-0.86113447,1.5793707,2,-1.0,0.9999979,-0.0020341345,0.98481435,0.1736109,-1.1309086,2.0503876
150,0,151,0.9999979,-0.0020341345,0.98481435,0.1736109,-1.1309086,2.0503876,0,-1.0,0.9802727,-0.1976498,0.8736635,0.48653075,-0.79276425,1.2078245
151,0,152,0.9802727,-0.1976498,0.8736635,0.48653075,-0.79276425,1.2078245,1,-1.0,0.94987905,-0.3126177,0.78409773,0.62063736,-0.3734315,0.3752924
152,0,153,0.94987905,-0.3126177,0.78409773,0.62063736,-0.3734315,0.3752924,0,-1.0,0.9459991,-0.32416925,0.8138105,0.5811303,0.25470006,-0.86665815
153,0,154,0.9459991,-0.32416925,0.8138105,0.5811303,0.25470006,-0.86665815,0,-1.0,0.9760555,-0.21752161,0.94574493,0.32491007,0.82986295,-1.9773407
154,0,155,0.9760555,-0.21752161,0.94574493,0.32491007,0.82986295,-1.9773407,0,-1.0,0.9998788,-0.015567552,0.99071616,-0.13594669,1.145965,-2.5723996
155,0,156,0.9998788,-0.015567552,0.99071616,-0.13594669,1.145965,-2.5723996,1,-1.0,0.9805316,0.19636159,0.82128865,-0.5705129,0.929654,-2.0248876
