,Episode,TimeStep,S0,S1,S2,S3,S4,S5,Action,Reward,T0,T1,T2,T3,T4,T5
11,0,12,0.9888201,-0.14911358,0.9929708,0.118359394,0.15428777,0.27508098,1,-1.0,0.99506754,-0.09919996,0.98925877,0.14617507,0.3392922,0.008610461
12,0,13,0.99506754,-0.09919996,0.98925877,0.14617507,0.3392922,0.008610461,0,-1.0,0.9999802,-0.00629442,0.9957797,0.0917756,0.5705433,-0.53253657
13,0,14,0.9999802,-0.00629442,0.9957797,0.0917756,0.5705433,-0.53253657,1,-1.0,0.9945039,0.104699306,0.99984777,-0.017448032,0.5154012,-0.5246341
14,0,15,0.9945039,0.104699306,0.99984777,-0.017448032,0.5154012,-0.5246341,1,-1.0,0.98199964,0.18888293,0.9946007,-0.103775576,0.3164568,-0.3132219
15,0,16,0.98199964,0.18888293,0.9946007,-0.103775576,0.3164568,-0.3132219,1,-1.0,0.9746748,0.22362694,0.9909623,-0.13414036,0.031059511,0.017034944
16,0,17,0.9746748,0.22362694,0.9909623,-0.13414036,0.031059511,0.017034944,1,-1.0,0.9796806,0.20056395,0.9953063,-0.09677497,-0.2609644,0.3489409
17,0,18,0.9796806,0.20056395,0.9953063,-0.09677497,-0.2609644,0.3489409,2,-1.0,0.9936324,0.11267071,0.9995048,0.03146588,-0.607054,0.89871186
18,0,19,0.9936324,0.11267071,0.9995048,0.03146588,-0.607054,0.89871186,0,-1.0,0.9999977,-0.002162319,0.98495436,0.1728147,-0.5163613,0.48174313
19,0,20,0.9999977,-0.002162319,0.98495436,0.1728147,-0.5163613,0.48174313,0,-1.0,0.9964785,-0.08384855,0.9778051,0.20951667,-0.28407606,-0.12564084
20,0,21,0.9964785,-0.08384855,0.9778051,0.20951667,-0.28407606,-0.12564084,1,-1.0,0.9922722,-0.12407997,0.98793733,0.15485439,-0.11410318,-0.42666548
21,0,22,0.9922722,-0.12407997,0.98793733,0.15485439,-0.11410318,-0.42666548,0,-1.0,0.9933382,-0.11523535,0.99994373,0.0106086675,0.19639543,-0.9951021
22,0,23,0.9933382,-0.11523535,0.99994373,0.0106086675,0.19639543,-0.9951021,0,-1.0,0.99865335,-0.051879022,0.9746202,-0.2238647,0.4175567,-1.3154358
23,0,24,0.99865335,-0.051879022,0.9746202,-0.2238647,0.4175567,-1.3154358,0,-1.0,0.9991674,0.040799145,0.88180375,-0.47161648,0.482799,-1.2793239
24,0,25,0.9991674,0.040799145,0.88180375,-0.47161648,0.482799,-1.2793239,1,-1.0,0.99294215,0.11859988,0.7749273,-0.6320504,0.28196225,-0.6195129
25,0,26,0.99294215,0.11859988,0.7749273,-0.6320504,0.28196225,-0.6195129,2,-1.0,0.99059516,0.13682537,0.7650552,-0.6439647,-0.10162426,0.46798277
26,0,27,0.99059516,0.13682537,0.7650552,-0.6439647,-0.10162426,0.46798277,0,-1.0,0.9946368,0.10342947,0.84478873,-0.5351,-0.22688168,0.86140984
27,0,28,0.9946368,0.10342947,0.84478873,-0.5351,-0.22688168,0.86140984,2,-1.0,0.99967307,0.025567574,0.9551438,-0.29614237,-0.53505516,1.733491
28,0,29,0.99967307,0.025567574,0.9551438,-0.29614237,-0.53505516,1.733491,0,-1.0,0.99744815,-0.07139459,0.99950016,0.03161375,-0.40176445,1.5114565
29,0,30,0.99744815,-0.07139459,0.99950016,0.03161375,-0.40176445,1.5114565,0,-1.0,0.9923756,-0.12325024,0.96214515,0.27253753,-0.101567574,0.8841524
30,0,31,0.9923756,-0.12325024,0.96214515,0.27253753,-0.101567574,0.8841524,2,-1.0,0.99098915,-0.13394225,0.90484256,0.42574635,0.0005340235,0.7253554
31,0,32,0.99098915,-0.13394225,0.90484256,0.42574635,0.0005340235,0.7253554,2,-1.0,0.99257547,-0.121630505,0.84874827,0.5287971,0.122926004,0.43429583
32,0,33,0.99257547,-0.121630505,0.84874827,0.5287971,0.122926004,0.43429583,0,-1.0,0.99805945,-0.06226823,0.85462356,0.5192481,0.4597252,-0.5350758
33,0,34,0.99805945,-0.06226823,0.85462356,0.5192481,0.4597252,-0.5350758,2,-1.0,0.9995851,0.028803011,0.9133243,0.407233,0.43023503,-0.69707936
34,0,35,0.9995851,0.028803011,0.9133243,0.407233,0.43023503,-0.69707936,1,-1.0,0.99348116,0.11399627,0.9693947,0.24550742,0.403073,-0.97692984
35,0,36,0.99348116,0.11399627,0.9693947,0.24550742,0.403073,-0.97692984,2,-1.0,0.9859166,0.16723754,0.99672467,0.080869734,0.11871631,-0.65679455
36,0,37,0.9859166,0.16723754,0.99672467,0.080869734,0.11871631,-0.65679455,2,-1.0,0.9875564,0.15726529,0.999993,-0.0037341046,-0.22009668,-0.17774968
37,0,38,0.9875564,0.15726529,0.999993,-0.0037341046,-0.22009668,-0.17774968,1,-1.0,0.9953666,0.09615296,0.9996984,-0.024558319,-0.3841886,-0.036553882
38,0,39,0.9953666,0.09615296,0.9996984,-0.024558319,-0.3841886,-0.036553882,1,-1.0,0.9999455,0.010436392,0.9997443,-0.022612628,-0.4569314,0.042369142
39,0,40,0.9999455,0.010436392,0.9997443,-0.022612628,-0.4569314,0.042369142,2,-1.0,0.9957645,-0.091940284,0.99979454,0.02026989,-0.54582053,0.36278543
40,0,41,0.9957645,-0.091940284,0.99979454,0.02026989,-0.54582053,0.36278543,2,-1.0,0.98046565,-0.19669043,0.9939063,0.11022826,-0.48922658,0.5072077
41,0,42,0.98046565,-0.19669043,0.9939063,0.11022826,-0.48922658,0.5072077,2,-1.0,0.96146035,-0.2749435,0.9780147,0.20853586,-0.297567,0.46087933
42,0,43,0.96146035,-0.2749435,0.9780147,0.20853586,-0.297567,0.46087933,2,-1.0,0.95199335,-0.3061187,0.9596238,0.2812865,-0.01999203,0.27336478
43,0,44,0.95199335,-0.3061187,0.9596238,0.2812865,-0.01999203,0.27336478,2,-1.0,0.9595275,-0.2816149,0.9506583,0.3102399,0.2721328,0.028261695
44,0,45,0.9595275,-0.2816149,0.9506583,0.3102399,0.2721328,0.028261695,0,-1.0,0.98376906,-0.17943937,0.9733866,0.22916918,0.7553764,-0.84310424
45,0,46,0.98376906,-0.17943937,0.9733866,0.22916918,0.7553764,-0.84310424,2,-1.0,0.99972093,-0.023622626,0.99780846,0.066168934,0.7755974,-0.7534544
46,0,47,0.99972093,-0.023622626,0.99780846,0.066168934,0.7755974,-0.7534544,0,-1.0,0.99001145,0.14098683,0.99309856,-0.11728299,0.83566254,-1.0250275
47,0,48,0.99001145,0.14098683,0.99309856,-0.11728299,0.83566254,-1.0250275,1,-1.0,0.9607486,0.2774205,0.9598078,-0.280658,0.5289615,-0.5973315
48,0,49,0.9607486,0.2774205,0.9598078,-0.280658,0.5289615,-0.5973315,2,-1.0,0.94590527,0.324443,0.95248085,-0.30459848,-0.04521431,0.35531333
49,0,50,0.94590527,0.324443,0.95248085,-0.30459848,-0.04521431,0.35531333,0,-1.0,0.95814127,0.2862959,0.9770517,-0.21300235,-0.34459788,0.5721091
50,0,51,0.95814127,0.2862959,0.9770517,-0.21300235,-0.34459788,0.5721091,0,-1.0,0.98018414,0.19808851,0.99574834,-0.092115216,-0.54307485,0.6177621
51,0,52,0.98018414,0.19808851,0.99574834,-0.092115216,-0.54307485,0.6177621,1,-1.0,0.997534,0.07018562,0.99868023,0.0513591,-0.7178871,0.77319235
52,0,53,0.997534,0.07018562,0.99868023,0.0513591,-0.7178871,0.77319235,0,-1.0,0.99815935,-0.06064595,0.9868172,0.16183902,-0.5617216,0.29973423
53,0,54,0.99815935,-0.06064595,0.9868172,0.16183902,-0.5617216,0.29973423,2,-1.0,0.98545855,-0.16991612,0.97408783,0.22616994,-0.51479775,0.32837313
54,0,55,0.98545855,-0.16991612,0.97408783,0.22616994,-0.51479775,0.32837313,0,-1.0,0.9733934,-0.22914034,0.9768787,0.2137942,-0.07835675,-0.46064463
55,0,56,0.9733934,-0.22914034,0.9768787,0.2137942,-0.07835675,-0.46064463,0,-1.0,0.9797422,-0.20026283,0.9988131,0.04870685,0.36272213,-1.1737788
56,0,57,0.9797422,-0.20026283,0.9988131,0.04870685,0.36272213,-1.1737788,1,-1.0,0.9941286,-0.10820543,0.98030645,-0.19748235,0.5419829,-1.2428676
57,0,58,0.9941286,-0.10820543,0.98030645,-0.19748235,0.5419829,-1.2428676,1,-1.0,0.99999505,0.0031516303,0.91137785,-0.4115706,0.54572463,-0.95807207
58,0,59,0.99999505,0.0031516303,0.91137785,-0.4115706,0.54572463,-0.95807207,0,-1.0,0.99374217,0.111698456,0.82737017,-0.5616571,0.5168276,-0.7226013
59,0,60,0.99374217,0.111698456,0.82737017,-0.5616571,0.5168276,-0.7226013,0,-1.0,0.979965,0.19917,0.7653766,-0.64358264,0.35016927,-0.2805579
60,0,61,0.979965,0.19917,0.7653766,-0.64358264,0.35016927,-0.2805579,0,-1.0,0.96990204,0.24349543,0.7635411,-0.6457593,0.09515799,0.25817782
61,0,62,0.96990204,0.24349543,0.7635411,-0.6457593,0.09515799,0.25817782,0,-1.0,0.97206384,0.23471664,0.82702804,-0.5621606,-0.18289669,0.77833897
62,0,63,0.97206384,0.23471664,0.82702804,-0.5621606,-0.18289669,0.77833897,1,-1.0,0.98661584,0.16306178,0.93318117,-0.35940632,-0.5306105,1.4751163
63,0,64,0.98661584,0.16306178,0.93318117,-0.35940632,-0.5306105,1.4751163,1,-1.0,0.9993436,0.03622802,0.9995014,-0.031574775,-0.7071835,1.8059585
64,0,65,0.9993436,0.03622802,0.9995014,-0.031574775,-0.7071835,1.8059585,1,-1.0,0.9948572,-0.10128762,0.94988424,0.31260192,-0.62897754,1.6039996
65,0,66,0.9948572,-0.10128762,0.94988424,0.31260192,-0.62897754,1.6039996,0,-1.0,0.98223853,-0.18763663,0.85345167,0.521172,-0.2251418,0.6595777
66,0,67,0.98223853,-0.18763663,0.85345167,0.521172,-0.2251418,0.6595777,2,-1.0,0.977507,-0.21090312,0.8031738,0.5957448,-0.0068699424,0.22612798
67,0,68,0.977507,-0.21090312,0.8031738,0.5957448,-0.0068699424,0.22612798,2,-1.0,0.98176795,-0.19008327,0.8042445,0.59429854,0.214724,-0.24052812
68,0,69,0.98176795,-0.19008327,0.8042445,0.59429854,0.214724,-0.24052812,2,-1.0,0.9915218,-0.12994052,0.85424095,0.5198773,0.38105062,-0.6359284
69,0,70,0.9915218,-0.12994052,0.85424095,0.5198773,0.38105062,-0.6359284,1,-1.0,0.9994492,-0.033185374,0.93572026,0.35274294,0.5676027,-1.1861948
70,0,71,0.9994492,-0.033185374,0.93572026,0.35274294,0.5676027,-1.1861948,2,-1.0,0.99740237,0.07203093,0.9918158,0.1276771,0.45632967,-1.0812594
71,0,72,0.99740237,0.07203093,0.9918158,0.1276771,0.45632967,-1.0812594,0,-1.0,0.9863901,0.16442193,0.99295706,-0.118475005,0.44694766,-1.3278269
72,0,73,0.9863901,0.16442193,0.99295706,-0.118475005,0.44694766,-1.3278269,1,-1.0,0.97445524,0.22458181,0.94133276,-0.33747977,0.14788842,-0.881454
73,0,74,0.97445524,0.22458181,0.94133276,-0.33747977,0.14788842,-0.881454,1,-1.0,0.97585386,0.2184244,0.89664584,-0.44274843,-0.21117671,-0.24824443
74,0,75,0.97585386,0.2184244,0.89664584,-0.44274843,-0.21117671,-0.24824443,0,-1.0,0.9875727,0.15716277,0.88884664,-0.4582048,-0.4001959,0.0686643
75,0,76,0.9875727,0.15716277,0.88884664,-0.4582048,-0.4001959,0.0686643,2,-1.0,0.9991373,0.04152951,0.93213606,-0.36210817,-0.73699856,0.9545936
76,0,77,0.9991373,0.04152951,0.93213606,-0.36210817,-0.73699856,0.9545936,1,-1.0,0.9939089,-0.110204756,0.989051,-0.14757402,-0.7457549,1.2082696
77,0,78,0.9939089,-0.110204756,0.989051,-0.14757402,-0.7457549,1.2082696,2,-1.0,0.9677602,-0.25187325,0.99280095,0.11977596,-0.65825117,1.4033028
78,0,79,0.9677602,-0.25187325,0.99280095,0.11977596,-0.65825117,1.4033028,2,-1.0,0.93623936,-0.35136288,0.9268855,0.37534425,-0.35699847,1.184607
79,0,80,0.93623936,-0.35136288,0.9268855,0.37534425,-0.35699847,1.184607,0,-1.0,0.93447846,-0.35601962,0.873022,0.48768082,0.30794275,0.048130844
80,0,81,0.93447846,-0.35601962,0.873022,0.48768082,0.30794275,0.048130844,0,-1.0,0.9711634,-0.23841487,0.91870123,0.3949532,0.8992606,-1.055201
81,0,82,0.9711634,-0.23841487,0.91870123,0.3949532,0.8992606,-1.055201,0,-1.0,0.9998025,-0.019873934,0.99413544,0.10814198,1.2572333,-1.8392413
82,0,83,0.9998025,-0.019873934,0.99413544,0.10814198,1.2572333,-1.8392413,0,-1.0,0.972212,0.2341021,0.9595936,-0.2813896,1.2378031,-1.9788946
83,0,84,0.972212,0.2341021,0.9595936,-0.2813896,1.2378031,-1.9788946,0,-1.0,0.90052813,0.43479773,0.8027156,-0.59636205,0.8488707,-1.4788685
84,0,85,0.90052813,0.43479773,0.8027156,-0.59636205,0.8488707,-1.4788685,2,-1.0,0.8585823,0.51267576,0.7010551,-0.7131071,0.023495844,-0.05717679
85,0,86,0.8585823,0.51267576,0.7010551,-0.7131071,0.023495844,-0.05717679,1,-1.0,0.8912251,0.4535613,0.76955986,-0.6385747,-0.6872844,1.0576005
86,0,87,0.8912251,0.4535613,0.76955986,-0.6385747,-0.6872844,1.0576005,1,-1.0,0.9629072,0.2698327,0.9275873,-0.37360647,-1.2475344,1.9803412
87,0,88,0.9629072,0.2698327,0.9275873,-0.37360647,-1.2475344,1.9803412,2,-1.0,0.9998419,-0.017780809,0.9955726,0.09399526,-1.5860474,2.651054
88,0,89,0.9998419,-0.017780809,0.9955726,0.09399526,-1.5860474,2.651054,2,-1.0,0.947517,-0.3197055,0.8194447,0.57315826,-1.410961,2.3673573
89,0,90,0.947517,-0.3197055,0.8194447,0.57315826,-1.410961,2.3673573,0,-1.0,0.8608293,-0.50889385,0.5901996,0.80725735,-0.64270306,0.89128864
90,0,91,0.8608293,-0.50889385,0.5901996,0.80725735,-0.64270306,0.89128864,2,-1.0,0.8268769,-0.562383,0.52244353,0.8526739,0.018656474,-0.08203341
91,0,92,0.8268769,-0.562383,0.52244353,0.8526739,0.018656474,-0.08203341,1,-1.0,0.87007457,-0.49292016,0.63910115,0.76912266,0.7882874,-1.3447906
92,0,93,0.87007457,-0.49292016,0.63910115,0.76912266,0.7882874,-1.3447906,0,-1.0,0.961242,-0.27570605,0.89552504,0.4450112,1.5322825,-2.761676
93,0,94,0.961242,-0.27570605,0.89552504,0.4450112,1.5322825,-2.761676,1,-1.0,0.99844027,0.05583024,0.9897549,-0.14277661,1.7240056,-3.0990934
94,0,95,0.99844027,0.05583024,0.9897549,-0.14277661,1.7240056,-3.0990934,0,-1.0,0.9278275,0.37300962,0.74351233,-0.6687223,1.4559693,-2.6388288
95,0,96,0.9278275,0.37300962,0.74351233,-0.6687223,1.4559693,-2.6388288,1,-1.0,0.8235978,0.5671743,0.4254383,-0.90498745,0.72197574,-1.3189282
96,0,97,0.8235978,0.5671743,0.4254383,-0.90498745,0.72197574,-1.3189282,1,-1.0,0.7872605,0.61662054,0.3089029,-0.9510936,-0.11344951,0.06551966
97,0,98,0.7872605,0.61662054,0.3089029,-0.9510936,-0.11344951,0.06551966,2,-1.0,0.8530923,0.52176,0.47368363,-0.8806951,-1.0299199,1.7298087
98,0,99,0.8530923,0.52176,0.47368363,-0.8806951,-1.0299199,1.7298087,2,-1.0,0.9660428,0.25838196,0.8428358,-0.5381708,-1.803577,3.3097913
99,0,100,0.9660428,0.25838196,0.8428358,-0.5381708,-1.803577,3.3097913,2,-1.0,0.9901799,-0.13979922,0.9820529,0.18860571,-2.0909383,4.028073
100,0,101,0.9901799,-0.13979922,0.9820529,0.18860571,-2.0909383,4.028073,0,-1.0,0.8790327,-0.47676152,0.6437032,0.76527524,-1.398085,2.6507647
101,0,102,0.8790327,-0.47676152,0.6437032,0.76527524,-1.398085,2.6507647,0,-1.0,0.7750261,-0.6319293,0.3322292,0.9431987,-0.456686,0.9526536
102,0,103,0.7750261,-0.6319293,0.3322292,0.9431987,-0.456686,0.9526536,1,-1.0,0.7729944,-0.6344128,0.28554666,0.9583648,0.42229158,-0.46116653
103,0,104,0.7729944,-0.6344128,0.28554666,0.9583648,0.42229158,-0.46116653,2,-1.0,0.8628818,-0.5054058,0.475306,0.8798206,1.1288928,-1.585637
104,0,105,0.8628818,-0.5054058,0.475306,0.8798206,1.1288928,-1.585637,0,-1.0,0.97443926,-0.22465107,0.8272253,0.56187034,1.8581059,-3.1514058
105,0,106,0.97443926,-0.22465107,0.8272253,0.56187034,1.8581059,-3.1514058,2,-1.0,0.9879325,0.15488507,0.9979878,-0.0634058,1.8542073,-3.238732
106,0,107,0.9879325,0.15488507,0.9979878,-0.0634058,1.8542073,-3.238732,0,-1.0,0.8790911,0.47665384,0.7777239,-0.628606,1.4701055,-2.7594523
107,0,108,0.8790911,0.47665384,0.7777239,-0.628606,1.4701055,-2.7594523,0,-1.0,0.75273734,0.65832096,0.42915925,-0.9032288,0.71327555,-1.6736807
108,0,109,0.75273734,0.65832096,0.42915925,-0.9032288,0.71327555,-1.6736807,2,-1.0,0.7276807,0.68591607,0.27759576,-0.96069795,-0.33675236,0.04609599
109,0,110,0.7276807,0.68591607,0.27759576,-0.96069795,-0.33675236,0.04609599,2,-1.0,0.83161813,0.55534786,0.4464288,-0.89481914,-1.3131431,1.7725513
110,0,111,0.83161813,0.55534786,0.4464288,-0.89481914,-1.3131431,1.7725513,2,-1.0,0.9705733,0.24080579,0.83460706,-0.5508458,-2.0915632,3.4186034
111,0,112,0.9705733,0.24080579,0.83460706,-0.5508458,-2.0915632,3.4186034,2,-1.0,0.97773004,-0.20986643,0.9807562,0.1952364,-2.32264,4.1161213
112,0,113,0.97773004,-0.20986643,0.9807562,0.1952364,-2.32264,4.1161213,1,-1.0,0.8158108,-0.5783189,0.60839754,0.79363245,-1.6407017,2.9309404
113,0,114,0.8158108,-0.5783189,0.60839754,0.79363245,-1.6407017,2.9309404,0,-1.0,0.6682705,-0.74391836,0.24701804,0.9690109,-0.56596607,1.1223111
114,0,115,0.6682705,-0.74391836,0.24701804,0.9690109,-0.56596607,1.1223111,2,-1.0,0.6527131,-0.7576052,0.14763744,0.98904157,0.35852504,-0.10856598
115,0,116,0.6527131,-0.7576052,0.14763744,0.98904157,0.35852504,-0.10856598,1,-1.0,0.7710504,-0.6367741,0.31555808,0.94890624,1.3136803,-1.6268245
116,0,117,0.7710504,-0.6367741,0.31555808,0.94890624,1.3136803,-1.6268245,1,-1.0,0.9404029,-0.3400622,0.7163622,0.6977286,2.0719006,-3.1124268
117,0,118,0.9404029,-0.3400622,0.7163622,0.6977286,2.0719006,-3.1124268,2,-1.0,0.9955329,0.094415724,0.9964733,0.08391057,2.2294703,-3.5551937
118,0,119,0.9955329,0.094415724,0.9964733,0.08391057,2.2294703,-3.5551937,1,-1.0,0.8748266,0.48443612,0.8361401,-0.5485159,1.7756464,-2.8904278
119,0,120,0.8748266,0.48443612,0.8361401,-0.5485159,1.7756464,-2.8904278,1,-1.0,0.7139033,0.70024425,0.518103,-0.85531825,0.8861593,-1.5260192
120,0,121,0.7139033,0.70024425,0.518103,-0.85531825,0.8861593,-1.5260192,2,-1.0,0.66597486,0.7459742,0.39920983,-0.91685957,-0.22712138,0.18206614
121,0,122,0.66597486,0.7459742,0.39920983,-0.91685957,-0.22712138,0.18206614,0,-1.0,0.75952184,0.6504818,0.5322632,-0.84657896,-1.0929459,1.3210249
122,0,123,0.75952184,0.6504818,0.5322632,-0.84657896,-1.0929459,1.3210249,1,-1.0,0.9188123,0.39469478,0.8212142,-0.57062006,-1.8844497,2.6562636
123,0,124,0.9188123,0.39469478,0.8212142,-0.57062006,-1.8844497,2.6562636,1,-1.0,0.9998867,-0.01505438,0.99997216,0.0074600275,-2.2173321,3.2981355
124,0,125,0.9998867,-0.01505438,0.99997216,0.0074600275,-2.2173321,3.2981355,0,-1.0,0.9135234,-0.4067863,0.83408856,0.55163056,-1.7251966,2.301995
125,0,126,0.9135234,-0.4067863,0.83408856,0.55163056,-1.7251966,2.301995,2,-1.0,0.763611,-0.64567655,0.57946503,0.8149971,-1.0566341,1.3303255
126,0,127,0.763611,-0.64567655,0.57946503,0.8149971,-1.0566341,1.3303255,1,-1.0,0.68345314,-0.72999436,0.4715103,0.88186055,-0.093316264,-0.059530053
127,0,128,0.68345314,-0.72999436,0.4715103,0.88186055,-0.093316264,-0.059530053,2,-1.0,0.73253345,-0.68073106,0.5747139,0.8183544,0.77982986,-1.147819
128,0,129,0.73253345,-0.68073106,0.5747139,0.8183544,0.77982986,-1.147819,2,-1.0,0.8702696,-0.4925757,0.810206,0.5861453,1.5191464,-2.1354492
129,0,130,0.8702696,-0.4925757,0.810206,0.5861453,1.5191464,-2.1354492,2,-1.0,0.98640233,-0.16434859,0.9905296,0.13729934,1.8983978,-2.6139052
130,0,131,0.98640233,-0.16434859,0.9905296,0.13729934,1.8983978,-2.6139052,2,-1.0,0.97915477,0.2031156,0.9399653,-0.34126994,1.7050347,-2.0847464
131,0,132,0.97915477,0.2031156,0.9399653,-0.34126994,1.7050347,-2.0847464,2,-1.0,0.88449275,0.4665539,0.7977515,-0.6029864,1.0486256,-0.8393618
132,0,133,0.88449275,0.4665539,0.7977515,-0.6029864,1.0486256,-0.8393618,2,-1.0,0.8204569,0.5717084,0.7826643,-0.62244403,0.1619215,0.5992813
133,0,134,0.8204569,0.5717084,0.7826643,-0.62244403,0.1619215,0.5992813,1,-1.0,0.8473815,0.53098464,0.90327036,-0.42907187,-0.6390582,1.654834
134,0,135,0.8473815,0.53098464,0.90327036,-0.42907187,-0.6390582,1.654834,1,-1.0,0.9342415,0.35664102,0.99946827,-0.032606747,-1.2621568,2.360144
135,0,136,0.9342415,0.35664102,0.99946827,-0.032606747,-1.2621568,2.360144,0,-1.0,0.9954688,0.095088944,0.9152166,0.40296227,-1.3643734,1.9884158
136,0,137,0.9954688,0.095088944,0.9152166,0.40296227,-1.3643734,1.9884158,2,-1.0,0.9838113,-0.17920743,0.7086434,0.7055668,-1.3281637,1.5990177
137,0,138,0.9838113,-0.17920743,0.7086434,0.7055668,-1.3281637,1.5990177,0,-1.0,0.9244284,-0.3813556,0.56883615,0.8224509,-0.7436661,0.19566894
138,0,139,0.9244284,-0.3813556,0.56883615,0.8224509,-0.7436661,0.19566894,2,-1.0,0.883469,-0.46848965,0.6101499,0.792286,-0.19990973,-0.7106489
139,0,140,0.883469,-0.46848965,0.6101499,0.792286,-0.19990973,-0.7106489,0,-1.0,0.9032468,-0.42912138,0.8123939,0.583109,0.6387129,-2.1899397
140,0,141,0.9032468,-0.42912138,0.8123939,0.583109,0.6387129,-2.1899397,0,-1.0,0.97082597,-0.23978522,0.9981409,0.060948696,1.3156487,-3.3043787
141,0,142,0.97082597,-0.23978522,0.9981409,0.060948696,1.3156487,-3.3043787,2,-1.0,0.9997909,0.020448754,0.8487692,-0.5287636,1.2310771,-2.7152617
142,0,143,0.9997909,0.020448754,0.8487692,-0.5287636,1.2310771,-2.7152617,0,-1.0,0.9688547,0.24762982,0.50479305,-0.8632404,1.0205145,-2.0485072
143,0,144,0.9688547,0.24762982,0.50479305,-0.8632404,1.0205145,-2.0485072,2,-1.0,0.92281586,0.38524136,0.26417884,-0.9644737,0.41739005,-0.56179297
144,0,145,0.92281586,0.38524136,0.26417884,-0.9644737,0.41739005,-0.56179297,0,-1.0,0.90803343,0.41889772,0.25002947,-0.96823823,-0.057011064,0.41897863
145,0,146,0.90803343,0.41889772,0.25002947,-0.96823823,-0.057011064,0.41897863,2,-1.0,0.9388508,0.3443242,0.47040272,-0.88245183,-0.74910855,1.9526083
146,0,147,0.9388508,0.3443242,0.47040272,-0.88245183,-0.74910855,1.9526083,0,-1.0,0.98717827,0.15962176,0.8233013,-0.5676046,-1.1257421,2.755326
147,0,148,0.98717827,0.15962176,0.8233013,-0.5676046,-1.1257421,2.755326,1,-1.0,0.9961397,-0.087782204,0.99996644,0.008192454,-1.2775152,3.2020073
148,0,149,0.9961397,-0.087782204,0.99996644,0.008192454,-1.2775152,3.2020073,0,-1.0,0.95484304,-0.29711065,0.8422885,0.53902704,-0.7968774,2.278572
149,0,150,0.95484304,-0.29711065,0.8422885,0.53902704,-0.7968774,2.278572,0,-1.0,0.9239449,-0.38252565,0.62883675,0.77753735,-0.101296976,0.9087653
150,0,151,0.9239449,-0.38252565,0.62883675,0.77753735,-0.101296976,0.9087653,2,-1.0,0.93397623,-0.3573351,0.5494477,0.8355281,0.36454335,0.07190684
151,0,152,0.93397623,-0.3573351,0.5494477,0.8355281,0.36454335,0.07190684,0,-1.0,0.97341096,-0.22906558,0.65007627,0.759869,0.95390356,-1.3134221
152,0,153,0.97341096,-0.22906558,0.65007627,0.759869,0.95390356,-1.3134221,0,-1.0,0.9999948,0.003221391,0.8880236,0.45979786,1.3455479,-2.4734163
153,0,154,0.9999948,0.003221391,0.8880236,0.45979786,1.3455479,-2.4734163,2,-1.0,0.96748745,0.25291902,0.999921,-0.012568829,1.1080339,-2.2908947
154,0,155,0.96748745,0.25291902,0.999921,-0.012568829,1.1080339,-2.2908947,1,-1.0,0.90746784,0.42012155,0.9124495,-0.40918943,0.6228059,-1.7042797
155,0,156,0.90746784,0.42012155,0.9124495,-0.40918943,0.6228059,-1.7042797,1,-1.0,0.8813375,0.47248724,0.784743,-0.61982125,-0.04996462,-0.7318986
156,0,157,0.8813375,0.47248724,0.784743,-0.61982125,-0.04996462,-0.7318986,2,-1.0,0.92007893,0.39173296,0.7794118,-0.626512,-0.82752067,0.6395497
