,Episode,TimeStep,S0,S1,S2,S3,S4,S5,Action,Reward,T0,T1,T2,T3,T4,T5
11,0,12,0.9991794,-0.04050216,0.9879312,0.1548933,-0.18705194,0.3960559,0,-1.0,0.9984891,-0.054950565,0.984362,0.1761574,0.04554329,-0.1854225
12,0,13,0.9984891,-0.054950565,0.984362,0.1761574,0.04554329,-0.1854225,1,-1.0,0.999331,-0.03657229,0.99300057,0.11810962,0.13288938,-0.38865045
13,0,14,0.999331,-0.03657229,0.99300057,0.11810962,0.13288938,-0.38865045,0,-1.0,0.99996555,0.008301313,0.9999841,-0.0056384658,0.3027663,-0.8229406
14,0,15,0.99996555,0.008301313,0.9999841,-0.0056384658,0.3027663,-0.8229406,2,-1.0,0.99870527,0.05087056,0.9919654,-0.12650959,0.11114027,-0.3625243
15,0,16,0.99870527,0.05087056,0.9919654,-0.12650959,0.11114027,-0.3625243,0,-1.0,0.99708295,0.07632558,0.97750705,-0.21090266,0.13595928,-0.4750766
16,0,17,0.99708295,0.07632558,0.97750705,-0.21090266,0.13595928,-0.4750766,2,-1.0,0.9971355,0.07563549,0.9711323,-0.23854159,-0.14289074,0.19485594
17,0,18,0.9971355,0.07563549,0.9711323,-0.23854159,-0.14289074,0.19485594,1,-1.0,0.9993855,0.035051785,0.98512983,-0.17181163,-0.25335684,0.46947062
18,0,19,0.9993855,0.035051785,0.98512983,-0.17181163,-0.25335684,0.46947062,1,-1.0,0.9997926,-0.020368028,0.99804115,-0.06256053,-0.28630373,0.60373485
19,0,20,0.9997926,-0.020368028,0.99804115,-0.06256053,-0.28630373,0.60373485,1,-1.0,0.9973236,-0.07311428,0.9983934,0.0566624,-0.22738212,0.56043583
20,0,21,0.9973236,-0.07311428,0.9983934,0.0566624,-0.22738212,0.56043583,0,-1.0,0.99568874,-0.09275754,0.9932091,0.11634255,0.035590667,0.026375104
21,0,22,0.99568874,-0.09275754,0.9932091,0.11634255,0.035590667,0.026375104,0,-1.0,0.99823564,-0.059376456,0.99774194,0.06716443,0.2906666,-0.50631547
22,0,23,0.99823564,-0.059376456,0.99774194,0.06716443,0.2906666,-0.50631547,0,-1.0,0.9998489,0.017383147,0.9971634,-0.075266786,0.45689234,-0.8818903
23,0,24,0.9998489,0.017383147,0.9971634,-0.075266786,0.45689234,-0.8818903,2,-1.0,0.9962097,0.08698462,0.9802801,-0.19761306,0.22306977,-0.32366627
24,0,25,0.9962097,0.08698462,0.9802801,-0.19761306,0.22306977,-0.32366627,2,-1.0,0.9947804,0.10203872,0.98050326,-0.19650279,-0.0745283,0.33632612
25,0,26,0.9947804,0.10203872,0.98050326,-0.19650279,-0.0745283,0.33632612,1,-1.0,0.99738646,0.072251014,0.9946321,-0.10347435,-0.21551834,0.58431536
26,0,27,0.99738646,0.072251014,0.9946321,-0.10347435,-0.21551834,0.58431536,0,-1.0,0.9994127,0.034266938,0.9999582,-0.009139031,-0.1542359,0.33875933
27,0,28,0.9994127,0.034266938,0.9999582,-0.009139031,-0.1542359,0.33875933,1,-1.0,0.99999964,0.00081009354,0.9982399,0.059305593,-0.17147605,0.32905114
28,0,29,0.99999964,0.00081009354,0.9982399,0.059305593,-0.17147605,0.32905114,0,-1.0,0.9998485,-0.0174077,0.9966835,0.08137587,-0.0066223834,-0.11382043
29,0,30,0.9998485,-0.0174077,0.9966835,0.08137587,-0.0066223834,-0.11382043,0,-1.0,0.9999981,-0.0019515957,0.99988455,0.015195377,0.15581444,-0.53472733
30,0,31,0.9999981,-0.0019515957,0.99988455,0.015195377,0.15581444,-0.53472733,2,-1.0,0.99989504,0.014489489,0.9985172,-0.054436807,0.0033493268,-0.14780785
31,0,32,0.99989504,0.014489489,0.9985172,-0.054436807,0.0033493268,-0.14780785,2,-1.0,0.9999994,-0.0010696398,0.9991281,-0.04174928,-0.15515701,0.26979795
32,0,33,0.9999994,-0.0010696398,0.9991281,-0.04174928,-0.15515701,0.26979795,1,-1.0,0.99951607,-0.031106807,0.9999085,0.01352793,-0.13747855,0.2689598
33,0,34,0.99951607,-0.031106807,0.9999085,0.01352793,-0.13747855,0.2689598,0,-1.0,0.99920654,-0.03982861,0.99966145,0.026018854,0.052077245,-0.1469871
34,0,35,0.99920654,-0.03982861,0.99966145,0.026018854,0.052077245,-0.1469871,2,-1.0,0.9992785,-0.037981045,0.99966383,0.025926704,-0.033812106,0.14605331
35,0,36,0.9992785,-0.037981045,0.99966383,0.025926704,-0.033812106,0.14605331,1,-1.0,0.9992319,-0.039187025,0.9988608,0.047719497,0.022586001,0.068217486
36,0,37,0.9992319,-0.039187025,0.9988608,0.047719497,0.022586001,0.068217486,2,-1.0,0.9991016,-0.04238024,0.9962362,0.0866799,-0.052502446,0.31472245
37,0,38,0.9991016,-0.04238024,0.9962362,0.0866799,-0.052502446,0.31472245,0,-1.0,0.9994854,-0.03207829,0.99498886,0.09998595,0.1535495,-0.18113469
38,0,39,0.9994854,-0.03207829,0.99498886,0.09998595,0.1535495,-0.18113469,0,-1.0,0.99987024,0.016107978,0.9998263,0.018636217,0.31591636,-0.6122585
39,0,40,0.99987024,0.016107978,0.9998263,0.018636217,0.31591636,-0.6122585,1,-1.0,0.9972433,0.07420133,0.9952099,-0.09776129,0.25033233,-0.5242776
40,0,41,0.9972433,0.07420133,0.9952099,-0.09776129,0.25033233,-0.5242776,0,-1.0,0.99232835,0.12363049,0.97704387,-0.21303818,0.23262542,-0.61544174
41,0,42,0.99232835,0.12363049,0.97704387,-0.21303818,0.23262542,-0.61544174,2,-1.0,0.99078643,0.13543347,0.9650767,-0.26196754,-0.11651703,0.12009601
42,0,43,0.99078643,0.13543347,0.9650767,-0.26196754,-0.11651703,0.12009601,2,-1.0,0.99685,0.079309836,0.98569536,-0.1685369,-0.43406302,0.8131911
43,0,44,0.99685,0.079309836,0.98569536,-0.1685369,-0.43406302,0.8131911,0,-1.0,0.99999714,-0.0023968185,0.9997028,-0.024378408,-0.36261132,0.5983963
44,0,45,0.99999714,-0.0023968185,0.9997028,-0.024378408,-0.36261132,0.5983963,1,-1.0,0.9974591,-0.071241476,0.99585706,0.0909328,-0.3089275,0.52545285
45,0,46,0.9974591,-0.071241476,0.99585706,0.0909328,-0.3089275,0.52545285,2,-1.0,0.99120605,-0.1323274,0.9783111,0.2071409,-0.28903744,0.6206124
46,0,47,0.99120605,-0.1323274,0.9783111,0.2071409,-0.28903744,0.6206124,1,-1.0,0.9859965,-0.16676609,0.9572921,0.28912267,-0.050498284,0.20806189
47,0,48,0.9859965,-0.16676609,0.9572921,0.28912267,-0.050498284,0.20806189,1,-1.0,0.9885228,-0.15107146,0.9586473,0.28459686,0.20582765,-0.25176328
48,0,49,0.9885228,-0.15107146,0.9586473,0.28459686,0.20582765,-0.25176328,1,-1.0,0.99603987,-0.088907704,0.9804386,0.19682519,0.4052483,-0.6287432
49,0,50,0.99603987,-0.088907704,0.9804386,0.19682519,0.4052483,-0.6287432,0,-1.0,0.9998784,0.015594018,0.9998669,0.016313696,0.6140739,-1.1417061
50,0,51,0.9998784,0.015594018,0.9998669,0.016313696,0.6140739,-1.1417061,0,-1.0,0.9897431,0.14285842,0.9727104,-0.23202272,0.6287682,-1.2976208
51,0,52,0.9897431,0.14285842,0.9727104,-0.23202272,0.6287682,-1.2976208,0,-1.0,0.9681122,0.25051707,0.8886813,-0.45852542,0.44132838,-1.0693079
52,0,53,0.9681122,0.25051707,0.8886813,-0.45852542,0.44132838,-1.0693079,2,-1.0,0.95931345,0.2823433,0.83659923,-0.5478154,-0.116562136,0.048172336
53,0,54,0.95931345,0.2823433,0.83659923,-0.5478154,-0.116562136,0.048172336,1,-1.0,0.9756924,0.2191447,0.8818372,-0.47155398,-0.52244914,0.8197503
54,0,55,0.9756924,0.2191447,0.8818372,-0.47155398,-0.52244914,0.8197503,2,-1.0,0.9972978,0.07346495,0.9731195,-0.2303008,-0.9175564,1.7091248
55,0,56,0.9972978,0.07346495,0.9731195,-0.2303008,-0.9175564,1.7091248,2,-1.0,0.99193704,-0.12673183,0.98757577,0.15714374,-1.0325965,2.08609
56,0,57,0.99193704,-0.12673183,0.98757577,0.15714374,-1.0325965,2.08609,2,-1.0,0.9506156,-0.31037086,0.84936446,0.52780676,-0.8022474,1.8006486
57,0,58,0.9506156,-0.31037086,0.84936446,0.52780676,-0.8022474,1.8006486,0,-1.0,0.9176045,-0.39749467,0.7059031,0.7083084,-0.11613476,0.4860435
58,0,59,0.9176045,-0.39749467,0.7059031,0.7083084,-0.11613476,0.4860435,2,-1.0,0.92699254,-0.37507972,0.69012886,0.7236865,0.35388422,-0.26501045
59,0,60,0.92699254,-0.37507972,0.69012886,0.7236865,0.35388422,-0.26501045,2,-1.0,0.96304446,-0.26934257,0.7739854,0.63320345,0.74150485,-0.944488
60,0,61,0.96304446,-0.26934257,0.7739854,0.63320345,0.74150485,-0.944488,1,-1.0,0.99614364,-0.0877373,0.91513777,0.40314123,1.0674548,-1.7037078
61,0,62,0.99614364,-0.0877373,0.91513777,0.40314123,1.0674548,-1.7037078,0,-1.0,0.9892203,0.14643475,0.9999893,0.0046320464,1.2200493,-2.2885244
62,0,63,0.9892203,0.14643475,0.9999893,0.0046320464,1.2200493,-2.2885244,0,-1.0,0.93144387,0.36388507,0.9014578,-0.43286702,0.972492,-2.1159651
63,0,64,0.93144387,0.36388507,0.9014578,-0.43286702,0.972492,-2.1159651,1,-1.0,0.87575775,0.48275083,0.71596646,-0.69813466,0.31600472,-1.089638
64,0,65,0.87575775,0.48275083,0.71596646,-0.69813466,0.31600472,-1.089638,1,-1.0,0.87997377,0.4750223,0.64109915,-0.7674581,-0.39972514,0.07411429
65,0,66,0.87997377,0.4750223,0.64109915,-0.7674581,-0.39972514,0.07411429,0,-1.0,0.93537956,0.35364538,0.71373534,-0.7004155,-0.9101965,0.8948972
66,0,67,0.93537956,0.35364538,0.71373534,-0.7004155,-0.9101965,0.8948972,2,-1.0,0.9926951,0.12064994,0.8926908,-0.45066968,-1.4483886,2.1305156
67,0,68,0.9926951,0.12064994,0.8926908,-0.45066968,-1.4483886,2.1305156,0,-1.0,0.9863032,-0.16494231,0.9994383,-0.033512913,-1.3439299,2.0771098
68,0,69,0.9863032,-0.16494231,0.9994383,-0.033512913,-1.3439299,2.0771098,0,-1.0,0.9256504,-0.3783799,0.9517079,0.307005,-0.82617325,1.2871015
69,0,70,0.9256504,-0.3783799,0.9517079,0.307005,-0.82617325,1.2871015,0,-1.0,0.88636106,-0.4629947,0.8969754,0.4420804,-0.0891807,0.14577489
70,0,71,0.88636106,-0.4629947,0.8969754,0.4420804,-0.0891807,0.14577489,1,-1.0,0.9068708,-0.42140886,0.9204897,0.3907667,0.5432358,-0.69809645
71,0,72,0.9068708,-0.42140886,0.9204897,0.3907667,0.5432358,-0.69809645,0,-1.0,0.96638644,-0.25709385,0.9877126,0.15628096,1.1677831,-1.6884578
72,0,73,0.96638644,-0.25709385,0.9877126,0.15628096,1.1677831,-1.6884578,1,-1.0,0.99999243,-0.0038907314,0.97970617,-0.20043914,1.3288678,-1.788741
73,0,74,0.99999243,-0.0038907314,0.97970617,-0.20043914,1.3288678,-1.788741,1,-1.0,0.9701901,0.24234517,0.8708227,-0.49159715,1.1008346,-1.2452602
74,0,75,0.9701901,0.24234517,0.8708227,-0.49159715,1.1008346,-1.2452602,0,-1.0,0.9091243,0.41652483,0.7607471,-0.64904845,0.7103268,-0.6349984
75,0,76,0.9091243,0.41652483,0.7607471,-0.64904845,0.7103268,-0.6349984,0,-1.0,0.8688971,0.49499276,0.72675836,-0.6868932,0.15609719,0.13658045
76,0,77,0.8688971,0.49499276,0.72675836,-0.6868932,0.15609719,0.13658045,2,-1.0,0.89356905,0.4489258,0.83161,-0.5553601,-0.6715212,1.5317942
77,0,78,0.89356905,0.4489258,0.83161,-0.5553601,-0.6715212,1.5317942,0,-1.0,0.95972633,0.28093657,0.9741032,-0.22610389,-1.0916102,1.9952625
78,0,79,0.95972633,0.28093657,0.9741032,-0.22610389,-1.0916102,1.9952625,2,-1.0,0.99966556,0.025861729,0.9725591,0.23265603,-1.4259403,2.4989011
79,0,80,0.99966556,0.025861729,0.9725591,0.23265603,-1.4259403,2.4989011,2,-1.0,0.96799123,-0.25098395,0.75749636,0.6528394,-1.3008868,2.1438851
80,0,81,0.96799123,-0.25098395,0.75749636,0.6528394,-1.3008868,2.1438851,0,-1.0,0.9005041,-0.4348475,0.5416173,0.8406252,-0.63135034,0.6991814
81,0,82,0.9005041,-0.4348475,0.5416173,0.8406252,-0.63135034,0.6991814,0,-1.0,0.8784582,-0.47781917,0.55159473,0.8341123,0.15902701,-0.82099164
82,0,83,0.8784582,-0.47781917,0.55159473,0.8341123,0.15902701,-0.82099164,0,-1.0,0.92664444,-0.37593892,0.7830334,0.6219797,0.9562894,-2.3106184
83,0,84,0.92664444,-0.37593892,0.7830334,0.6219797,0.9562894,-2.3106184,2,-1.0,0.98794264,-0.15482041,0.98819506,0.15320079,1.2789137,-2.7400796
84,0,85,0.98794264,-0.15482041,0.98819506,0.15320079,1.2789137,-2.7400796,1,-1.0,0.99423987,0.10717759,0.9227656,-0.38536173,1.2706292,-2.5979693
85,0,86,0.99423987,0.10717759,0.9227656,-0.38536173,1.2706292,-2.5979693,1,-1.0,0.9475058,0.31973875,0.67244375,-0.74014825,0.8646848,-1.7004205
86,0,87,0.9475058,0.31973875,0.67244375,-0.74014825,0.8646848,-1.7004205,2,-1.0,0.90872836,0.41738808,0.5151771,-0.8570838,0.17407747,-0.25107774
87,0,88,0.90872836,0.41738808,0.5151771,-0.8570838,0.17407747,-0.25107774,2,-1.0,0.9237323,0.3830387,0.59585005,-0.8030957,-0.5458869,1.218434
88,0,89,0.9237323,0.3830387,0.59585005,-0.8030957,-0.5458869,1.218434,0,-1.0,0.9711196,0.23859318,0.8192234,-0.5734745,-0.94567096,1.9496645
89,0,90,0.9711196,0.23859318,0.8192234,-0.5734745,-0.94567096,1.9496645,0,-1.0,0.99946946,0.032570686,0.98308426,-0.18315381,-1.0819018,2.2102277
90,0,91,0.99946946,0.032570686,0.98308426,-0.18315381,-1.0819018,2.2102277,0,-1.0,0.98618513,-0.165647,0.97503215,0.22206368,-0.8517042,1.7614379
91,0,92,0.98618513,-0.165647,0.97503215,0.22206368,-0.8517042,1.7614379,0,-1.0,0.95828176,-0.28582516,0.88433826,0.46684667,-0.3549396,0.80494905
92,0,93,0.95828176,-0.28582516,0.88433826,0.46684667,-0.3549396,0.80494905,0,-1.0,0.9546254,-0.29780924,0.86029977,0.5097885,0.23131958,-0.3181732
93,0,94,0.9546254,-0.29780924,0.86029977,0.5097885,0.23131958,-0.3181732,0,-1.0,0.9798786,-0.19959435,0.9348123,0.3551422,0.76162416,-1.3669388
94,0,95,0.9798786,-0.19959435,0.9348123,0.3551422,0.76162416,-1.3669388,0,-1.0,0.9999291,-0.011908807,0.99992305,0.012406905,1.0795381,-2.049427
95,0,96,0.9999291,-0.011908807,0.99992305,0.012406905,1.0795381,-2.049427,0,-1.0,0.9787768,0.2049291,0.9170161,-0.39885014,1.0426334,-2.0616674
96,0,97,0.9787768,0.2049291,0.9170161,-0.39885014,1.0426334,-2.0616674,0,-1.0,0.927532,0.37374368,0.7168672,-0.6972097,0.68417513,-1.481328
97,0,98,0.927532,0.37374368,0.7168672,-0.6972097,0.68417513,-1.481328,0,-1.0,0.89194113,0.45215154,0.55279046,-0.83332026,0.16332912,-0.6318753
98,0,99,0.89194113,0.45215154,0.55279046,-0.83332026,0.16332912,-0.6318753,1,-1.0,0.9064631,0.42228508,0.54772824,-0.83665633,-0.48785615,0.5683803
99,0,100,0.9064631,0.42228508,0.54772824,-0.83665633,-0.48785615,0.5683803,1,-1.0,0.9609188,0.27683046,0.7231805,-0.6906591,-1.040753,1.6913562
100,0,101,0.9609188,0.27683046,0.7231805,-0.6906591,-1.040753,1.6913562,0,-1.0,0.9988612,0.047710236,0.9327221,-0.36059612,-1.2329444,2.1524432
101,0,102,0.9988612,0.047710236,0.9327221,-0.36059612,-1.2329444,2.1524432,1,-1.0,0.98011,-0.19845493,0.9963814,0.08499444,-1.1743052,2.2589865
102,0,103,0.98011,-0.19845493,0.9963814,0.08499444,-1.1743052,2.2589865,1,-1.0,0.9228456,-0.3851701,0.88515085,0.46530417,-0.7321739,1.6370106
103,0,104,0.9228456,-0.3851701,0.88515085,0.46530417,-0.7321739,1.6370106,0,-1.0,0.89289176,-0.45027143,0.7753295,0.631557,0.026595198,0.3362649
104,0,105,0.89289176,-0.45027143,0.7753295,0.631557,0.026595198,0.3362649,0,-1.0,0.92656434,-0.37613633,0.8158761,0.57822675,0.7725031,-0.9941409
105,0,106,0.92656434,-0.37613633,0.8158761,0.57822675,0.7725031,-0.9941409,2,-1.0,0.98107815,-0.19361219,0.934057,0.35712397,1.0930251,-1.4581851
106,0,107,0.98107815,-0.19361219,0.934057,0.35712397,1.0930251,-1.4581851,1,-1.0,0.99904406,0.043714825,0.9994821,0.032179616,1.2336888,-1.7737335
107,0,108,0.99904406,0.043714825,0.9994821,0.032179616,1.2336888,-1.7737335,2,-1.0,0.9664187,0.2569727,0.9647117,-0.2633084,0.8758148,-1.1274254
108,0,109,0.9664187,0.2569727,0.9647117,-0.2633084,0.8758148,-1.1274254,1,-1.0,0.9246084,0.38091898,0.9097968,-0.41505405,0.40543774,-0.44957486
109,0,110,0.9246084,0.38091898,0.9097968,-0.41505405,0.40543774,-0.44957486,1,-1.0,0.915023,0.4034016,0.9056989,-0.4239216,-0.1651444,0.35458896
110,0,111,0.915023,0.4034016,0.9056989,-0.4239216,-0.1651444,0.35458896,0,-1.0,0.94260514,0.33390942,0.9477489,-0.3190172,-0.56560284,0.75005794
111,0,112,0.94260514,0.33390942,0.9477489,-0.3190172,-0.56560284,0.75005794,0,-1.0,0.98019713,0.19802421,0.9882944,-0.15255865,-0.81264716,0.91656685
112,0,113,0.98019713,0.19802421,0.9882944,-0.15255865,-0.81264716,0.91656685,0,-1.0,0.9995223,0.030904463,0.9998211,0.018914571,-0.8321438,0.7472437
113,0,114,0.9995223,0.030904463,0.9998211,0.018914571,-0.8321438,0.7472437,2,-1.0,0.98961866,-0.14371797,0.981555,0.19118,-0.8778476,0.9282
114,0,115,0.98961866,-0.14371797,0.981555,0.19118,-0.8778476,0.9282,2,-1.0,0.9543071,-0.29882774,0.9338074,0.3577762,-0.67846143,0.75576377
115,0,116,0.9543071,-0.29882774,0.9338074,0.3577762,-0.67846143,0.75576377,2,-1.0,0.91975147,-0.39250132,0.8879878,0.45986706,-0.29951715,0.33664536
116,0,117,0.91975147,-0.39250132,0.8879878,0.45986706,-0.29951715,0.33664536,0,-1.0,0.9238148,-0.3828398,0.9096695,0.41533276,0.40161625,-0.8244178
117,0,118,0.9238148,-0.3828398,0.9096695,0.41533276,0.40161625,-0.8244178,2,-1.0,0.9623096,-0.27195624,0.9743146,0.22519141,0.7444649,-1.1396219
118,0,119,0.9623096,-0.27195624,0.9743146,0.22519141,0.7444649,-1.1396219,1,-1.0,0.99534094,-0.096417606,0.9993028,-0.037335448,0.9995884,-1.4305444
119,0,120,0.99534094,-0.096417606,0.9993028,-0.037335448,0.9995884,-1.4305444,0,-1.0,0.99315494,0.11680426,0.941261,-0.33768,1.082731,-1.5489706
120,0,121,0.99315494,0.11680426,0.941261,-0.33768,1.082731,-1.5489706,0,-1.0,0.95079917,0.3098079,0.81303,-0.58222175,0.85179824,-1.15275
121,0,122,0.95079917,0.3098079,0.81303,-0.58222175,0.85179824,-1.15275,1,-1.0,0.9084237,0.41805065,0.72874135,-0.68478906,0.29002663,-0.15387994
122,0,123,0.9084237,0.41805065,0.72874135,-0.68478906,0.29002663,-0.15387994,0,-1.0,0.9054342,0.4244866,0.75754696,-0.65278065,-0.21990979,0.5799644
123,0,124,0.9054342,0.4244866,0.75754696,-0.65278065,-0.21990979,0.5799644,1,-1.0,0.94458336,0.3282717,0.87920535,-0.47644308,-0.79878205,1.5331713
124,0,125,0.94458336,0.3282717,0.87920535,-0.47644308,-0.79878205,1.5331713,0,-1.0,0.9893476,0.14557268,0.9878936,-0.15513295,-1.0368828,1.78947
125,0,126,0.9893476,0.14557268,0.9878936,-0.15513295,-1.0368828,1.78947,1,-1.0,0.9974739,-0.07103415,0.9774513,0.21116094,-1.077215,1.7908238
126,0,127,0.9974739,-0.07103415,0.9774513,0.21116094,-1.077215,1.7908238,2,-1.0,0.9624425,-0.2714856,0.8507286,0.5256053,-0.9110717,1.5292573
127,0,128,0.9624425,-0.2714856,0.8507286,0.5256053,-0.9110717,1.5292573,2,-1.0,0.91359353,-0.40662867,0.6985739,0.7155379,-0.49836826,0.86793554
128,0,129,0.91359353,-0.40662867,0.6985739,0.7155379,-0.49836826,0.86793554,2,-1.0,0.89305544,-0.44994664,0.6291184,0.7773095,0.026822843,0.051246703
129,0,130,0.89305544,-0.44994664,0.6291184,0.7773095,0.026822843,0.051246703,0,-1.0,0.9266188,-0.37600216,0.72708094,0.68655175,0.77339965,-1.3760276
130,0,131,0.9266188,-0.37600216,0.72708094,0.68655175,0.77339965,-1.3760276,2,-1.0,0.98159516,-0.1909738,0.91405123,0.4055987,1.116706,-1.9448837
131,0,132,0.98159516,-0.1909738,0.91405123,0.4055987,1.116706,-1.9448837,0,-1.0,0.99789405,0.06486492,0.9987701,-0.049580857,1.3850673,-2.5989919
132,0,133,0.99789405,0.06486492,0.9987701,-0.049580857,1.3850673,-2.5989919,0,-1.0,0.9462392,0.3234678,0.84750867,-0.5307815,1.1873246,-2.363507
133,0,134,0.9462392,0.3234678,0.84750867,-0.5307815,1.1873246,-2.363507,0,-1.0,0.8694301,0.4940559,0.5782013,-0.8158942,0.6504391,-1.5271738
134,0,135,0.8694301,0.4940559,0.5782013,-0.8158942,0.6504391,-1.5271738,1,-1.0,0.8414276,0.54036987,0.42632535,-0.90456986,-0.11222551,-0.22811113
135,0,136,0.8414276,0.54036987,0.42632535,-0.90456986,-0.11222551,-0.22811113,2,-1.0,0.89426655,0.4475347,0.5258246,-0.85059303,-0.9404349,1.3558171
136,0,137,0.89426655,0.4475347,0.5258246,-0.85059303,-0.9404349,1.3558171,2,-1.0,0.97909915,0.20338346,0.82862717,-0.55980086,-1.6109581,2.8251731
137,0,138,0.97909915,0.20338346,0.82862717,-0.55980086,-1.6109581,2.8251731,0,-1.0,0.9919467,-0.12665582,0.99999976,-0.00065026863,-1.6141969,2.9317145
138,0,139,0.9919467,-0.12665582,0.99999976,-0.00065026863,-1.6141969,2.9317145,0,-1.0,0.9199317,-0.39207864,0.8751769,0.48380303,-1.0754173,1.9972695
139,0,140,0.9199317,-0.39207864,0.8751769,0.48380303,-1.0754173,1.9972695,2,-1.0,0.84564507,-0.53374565,0.67369163,0.73901254,-0.49444672,1.2189239
140,0,141,0.84564507,-0.53374565,0.67369163,0.73901254,-0.49444672,1.2189239,0,-1.0,0.8410669,-0.5409311,0.6041341,0.7968827,0.40662953,-0.31584242
141,0,142,0.8410669,-0.5409311,0.6041341,0.7968827,0.40662953,-0.31584242,0,-1.0,0.9188592,-0.39458558,0.76032376,0.6495443,1.2271273,-1.8160592
142,0,143,0.9188592,-0.39458558,0.76032376,0.6495443,1.2271273,-1.8160592,1,-1.0,0.9939096,-0.1101985,0.9690385,0.24690977,1.6585072,-2.6506853
143,0,144,0.9939096,-0.1101985,0.9690385,0.24690977,1.6585072,-2.6506853,2,-1.0,0.97813326,0.20797914,0.9675719,-0.25259575,1.4551082,-2.2401972
144,0,145,0.97813326,0.20797914,0.9675719,-0.25259575,1.4551082,-2.2401972,0,-1.0,0.8926252,0.4507995,0.789161,-0.61418635,1.0677204,-1.7240403
145,0,146,0.8926252,0.4507995,0.789161,-0.61418635,1.0677204,-1.7240403,0,-1.0,0.81428546,0.58046466,0.6056349,-0.79574263,0.4229518,-0.83330667
146,0,147,0.81428546,0.58046466,0.6056349,-0.79574263,0.4229518,-0.83330667,0,-1.0,0.8071317,0.59037143,0.5498692,-0.8352508,-0.30156127,0.15412751
147,0,148,0.8071317,0.59037143,0.5498692,-0.8352508,-0.30156127,0.15412751,0,-1.0,0.8763225,0.4817249,0.6526812,-0.7576327,-0.9658136,1.1206851
148,0,149,0.8763225,0.4817249,0.6526812,-0.7576327,-0.9658136,1.1206851,0,-1.0,0.9666866,0.25596282,0.8509449,-0.525255,-1.424069,1.8861362
149,0,150,0.9666866,0.25596282,0.8509449,-0.525255,-1.424069,1.8861362,2,-1.0,0.997728,-0.06737129,0.9971016,-0.07608153,-1.7600784,2.7480497
150,0,151,0.997728,-0.06737129,0.9971016,-0.07608153,-1.7600784,2.7480497,1,-1.0,0.9234566,-0.3837028,0.9041464,0.42722276,-1.420068,2.2760887
151,0,152,0.9234566,-0.3837028,0.9041464,0.42722276,-1.420068,2.2760887,0,-1.0,0.8266432,-0.5627264,0.7243819,0.6893989,-0.58486205,0.8744725
152,0,153,0.8266432,-0.5627264,0.7243819,0.6893989,-0.58486205,0.8744725,1,-1.0,0.8065471,-0.59116983,0.6850893,0.7284591,0.24119738,-0.32425132
153,0,154,0.8065471,-0.59116983,0.6850893,0.7284591,0.24119738,-0.32425132,1,-1.0,0.8756327,-0.48297757,0.8062278,0.5916052,1.022246,-1.4850208
154,0,155,0.8756327,-0.48297757,0.8062278,0.5916052,1.022246,-1.4850208,1,-1.0,0.97165865,-0.23638836,0.9711068,0.23864515,1.5741537,-2.3464754
155,0,156,0.97165865,-0.23638836,0.9711068,0.23864515,1.5741537,-2.3464754,0,-1.0,0.99427617,0.10684067,0.9598556,-0.28049463,1.7899848,-2.735748
